tweet_id,maj_label
847635783104086017,hateful
849241626920845313,abusive
849679612921618432,abusive
849109502171508736,abusive
850445870302625795,hateful
848591203633250304,abusive
847913886447783936,abusive
849150790874914816,abusive
848875522885120000,abusive
847592665663320068,hateful
848589215524941824,abusive
848514154235383808,abusive
847667060041592834,abusive
848665346349432832,abusive
849108797499088897,hateful
848246528296833024,spam
849301819394228224,hateful
848747047176069120,abusive
849682146302341123,abusive
848869122402263040,abusive
850514493331435520,abusive
849343770818686977,abusive
850163505571536897,abusive
849380324165517312,abusive
849167316424077312,abusive
848725375228170240,abusive
847490421106200576,abusive
848491475658825728,abusive
848797789878235142,abusive
849802665408077824,normal
849299067926716416,abusive
850595065894490113,abusive
848699827701592064,abusive
849420073605488646,abusive
848230980020318208,hateful
847541931383169029,abusive
850040528590786560,abusive
847470254896721921,abusive
850218455152197639,abusive
848325888706060289,abusive
848561549887275008,spam
847483320145371139,abusive
849730301093961729,abusive
848844975769092096,hateful
848341487322636288,normal
847995759266066432,abusive
848887124367560704,abusive
850767288219422720,abusive
847516736190648320,normal
848939918072176641,abusive
849521865165082625,abusive
847565729863876608,abusive
848549575149400064,abusive
848966237317103616,abusive
848537885611610112,abusive
848084502341701632,abusive
848979424221384704,abusive
849471751616679937,abusive
848972029659422720,abusive
849646821848887300,abusive
847711427368329218,abusive
848388199319838720,normal
848263821399437312,abusive
850228156602621953,abusive
850516833757220864,abusive
848765325948616704,abusive
850217150723772416,abusive
850366119827394561,abusive
849477271320756232,abusive
849378554160844801,normal
848380251096973317,abusive
850532159752474624,abusive
850826092386693125,abusive
850795142600564736,abusive
847842453260578816,abusive
848992615307632640,abusive
850842819241627648,abusive
849152539924869120,spam
850393500239659009,abusive
850064289310420992,hateful
850389779900485635,hateful
849616178272247808,abusive
848587441334255617,abusive
848162650596835328,abusive
848711978596130816,abusive
850404720019681282,abusive
849409105487966209,abusive
850178022082723840,abusive
848483003164749824,abusive
849598264378839042,abusive
849098445977784321,abusive
848697025906397184,hateful
847764091078811648,abusive
849170508314628097,spam
848031628945481728,abusive
850817749890850816,abusive
847794172606263296,abusive
847396124763734024,abusive
848341567035387905,hateful
850649784797024257,abusive
848235421783994368,abusive
848736167164096512,abusive
849228024788561921,spam
847853903676919809,abusive
848941763557511169,abusive
850489629484752896,abusive
849185414850138112,normal
850773298682228736,abusive
848004214961782784,abusive
849283460929925120,abusive
849870046897754112,spam
848529228601716739,abusive
849391661356548096,abusive
848735634487476224,spam
850315322590679042,abusive
849792359990611969,abusive
848516851193827328,normal
849452369737920512,abusive
847650513516584961,abusive
849827218876444672,abusive
850784342255075328,abusive
849903290980716544,hateful
847548923283734531,abusive
850043770800308225,hateful
849579973044252674,abusive
849166410479783936,hateful
850441596315324417,abusive
847993083283345413,abusive
848753913247522817,abusive
849314968528973824,abusive
849943573051170816,abusive
849701465262362624,normal
849772382520840193,abusive
848987003303669761,abusive
849399710238597123,abusive
848535931091124224,abusive
849882646608048129,hateful
847825969633259520,abusive
848627362707234817,abusive
847832642766729218,abusive
848700171651362817,abusive
850615559268044801,abusive
849073020115222529,abusive
848165142005022721,abusive
848760540264636417,abusive
848018932761903105,hateful
849017030330155010,abusive
849314897200545794,abusive
847909838927482881,abusive
847899902638272513,abusive
850814490937569281,hateful
849992004679413761,abusive
847826925922004993,abusive
850539361342963712,normal
848949908904325121,hateful
849339651982848001,abusive
848753770661945345,abusive
848015577318739972,abusive
849645832018296832,abusive
850012825225490432,abusive
849270685067223042,normal
847895041410510850,abusive
848255315367915522,abusive
849068519618732034,hateful
850578989160771584,hateful
849815730652680197,abusive
850785239836364800,abusive
850531429909905408,abusive
848144581539622914,abusive
847590081984462848,abusive
848775434246524933,abusive
848108942559506432,abusive
850353658566987782,abusive
850138687891529728,normal
849120566720184320,abusive
850399506491486219,abusive
849011779049054208,abusive
848749937034764289,abusive
848019591297196032,abusive
847760483960672256,normal
848228010453020673,abusive
847715474896859136,normal
847555780941201408,abusive
850258884044349441,abusive
848229340039045125,abusive
849874799056781312,abusive
849421860341198852,abusive
849728631760965632,abusive
848740747352453120,abusive
847963819620085760,normal
847963551188832257,abusive
849762815325872129,normal
848630202251046913,abusive
849879203092844545,abusive
849697468069621767,abusive
847627356738998272,abusive
848531254412705792,normal
849665541014990848,abusive
849655785097482240,normal
850202101573496834,abusive
848604822525882370,abusive
848062473836122117,abusive
850443555076055040,abusive
849225495644385280,abusive
848010774857621504,normal
849343087151394820,hateful
848089099273687041,hateful
848643334616662016,abusive
850425125300088832,abusive
848669880354209792,abusive
848751673489195008,abusive
848524572911599616,abusive
848767523751317504,abusive
847460444436545536,abusive
849296224163426305,abusive
847938511177166849,abusive
849418509130096641,hateful
850483447093178369,abusive
849512952269078533,abusive
848675500721676290,hateful
847896631072759810,abusive
849603532453969920,abusive
850809176720904193,abusive
848375394076110852,hateful
849726824003375104,abusive
850575780480294912,normal
847739067835924481,spam
848948969371598848,abusive
848572723534102528,spam
848990727866548224,hateful
848182535804788736,abusive
849462062761869312,hateful
850048124475322373,abusive
849860504852082688,abusive
849722977834999809,abusive
848740319504076800,hateful
850175979440009216,abusive
849448942962188289,abusive
848833110116630528,hateful
847626278807023616,hateful
848911895901990912,abusive
847462633838186496,abusive
848549071841316864,abusive
849416135128862722,hateful
849363643414302720,abusive
850128260826529793,abusive
849233724864512000,normal
849768091760439296,abusive
849383302138081281,abusive
848595938977366016,hateful
850470281185550336,abusive
849852531496714240,abusive
848145156150878211,abusive
848016365881622528,abusive
849030254991638529,hateful
850145763682205696,abusive
849687930247536641,hateful
847981574108966912,abusive
850136406169198592,abusive
850663240111730688,normal
849534485809049605,hateful
847930495866417152,hateful
847549573371486208,abusive
849072508406038530,abusive
849464474478272513,abusive
848495581882339328,abusive
847607370888863746,abusive
847493088700284928,hateful
850061013579952130,abusive
847475619415834626,abusive
849400867862261761,abusive
847418526562361347,normal
849198559807328257,abusive
850025433303138304,abusive
850467592632270848,abusive
848931080665255936,abusive
850532809873772545,abusive
850170874963517440,abusive
847928574870933504,abusive
848242992515297283,abusive
849453309232545792,abusive
850188210047115264,abusive
849896219375681537,abusive
849700014020599809,abusive
848805415131402240,abusive
849751733974728704,abusive
848243248363708417,abusive
849417762506199042,normal
850709239043633152,abusive
849067802392760324,abusive
849663242557243392,abusive
850051605726732289,abusive
848338631030956032,abusive
849984584959873024,abusive
849798722758299648,spam
849967094703812608,hateful
850174268180660229,abusive
848899153610592256,normal
848328606652612608,normal
847870722844368899,abusive
850510311618629633,abusive
849831740344606720,abusive
849982911436775424,normal
847566447064829953,abusive
849691302455332864,normal
850015840913248256,hateful
850107402586398724,hateful
850655384209678336,abusive
849850270746107909,abusive
849052665153802241,abusive
849276867458744321,abusive
847627306424127489,abusive
849088434153168897,abusive
848376836950241281,abusive
847627885221339137,abusive
847479905981837312,normal
848001727756476416,abusive
848336739374641153,abusive
848228643805548545,abusive
849902301124808704,normal
849382475826683905,abusive
850757804885508096,abusive
847694335600582657,abusive
847723569903685632,hateful
847503498967080961,abusive
848340589766516737,abusive
849395562092908548,abusive
848652549498564608,abusive
847521140218171392,abusive
850045729510793216,abusive
848931688818376705,hateful
849515884074995712,hateful
848979537434161153,abusive
847489716484046849,abusive
849093999986180098,abusive
850084119975428098,normal
848539286513238016,abusive
849315014641147907,abusive
849857837283004416,normal
848227448428797952,normal
847771909265780737,abusive
850230866114625538,abusive
848606395381555200,abusive
850308498466275332,abusive
850042772543483909,hateful
848931898550173696,abusive
848598002596012033,normal
849988808607055872,normal
848732362930360321,abusive
849113516103487488,abusive
848216157349957633,abusive
850200109274906624,abusive
850683179832942592,abusive
850079430764527617,normal
849956969662361600,abusive
850213082236207108,hateful
849399173384417280,abusive
848674238261116928,abusive
849024064198893568,abusive
848013408901267456,abusive
850795268425625601,hateful
847480728086396928,abusive
848000020657864704,abusive
848787685787435008,hateful
849801256109580288,abusive
847521513473486848,abusive
850349107747188736,abusive
849375706257731590,abusive
848967768238149632,abusive
849958735472713728,abusive
849514223147397120,abusive
848270154798686210,hateful
850375301167173633,spam
849988229822644224,abusive
848427051140775941,abusive
850166336747655168,abusive
849734075942395905,abusive
848284218333515778,abusive
847679911401734144,abusive
850558751635521538,hateful
848954375833870337,abusive
849964242589458440,abusive
849265672865624064,normal
850350420534886402,spam
848336642934947840,normal
848010762291355648,abusive
850093129373974529,abusive
850471937927135233,normal
848243667798294528,abusive
848071302846066688,hateful
847995683734814721,abusive
848704013625315328,abusive
849423961700130817,abusive
850763676923645954,abusive
848625412343300096,abusive
849742477162676224,abusive
849225332045611008,abusive
850651085031313408,abusive
849237457778253824,normal
848383308736020480,normal
849614806713638912,hateful
848351666919190528,spam
848840404015366144,hateful
847595089979478017,abusive
850110086924128256,abusive
850443802548502528,abusive
850554754447101952,abusive
850186351970570240,abusive
849459579754881024,abusive
848870263261286400,abusive
849514797750243328,abusive
849375274215124994,normal
847555197949923328,abusive
849284597548544002,abusive
849455272183701504,abusive
847963958032183296,abusive
849056465193250816,normal
849436490090369024,abusive
850505702074339328,abusive
849106272557445121,abusive
850695624345493505,abusive
850029216565514240,abusive
848983182288584706,normal
849767710103928832,abusive
848530386217041920,abusive
848503152600989697,abusive
849080314005737472,abusive
849707651835469824,abusive
848323086915178496,abusive
847443696563900418,abusive
848532646942703617,abusive
849294395455283200,abusive
849765529049071617,abusive
848789455783645185,abusive
848034753706119170,abusive
848905835141095424,abusive
850819561855135744,hateful
847646600230875137,abusive
850160619906932736,abusive
847469822875099137,abusive
848150898178220036,abusive
849525547738726402,abusive
848883311728447490,abusive
847543919470682114,abusive
849776794949607426,abusive
848520697387339776,abusive
849459126757412864,abusive
848992921470816256,hateful
848095701112193024,abusive
847643391575773185,hateful
849345255593922563,abusive
848664641681096704,hateful
850168513591431168,normal
850430779230441473,abusive
850382175639941121,abusive
850016264546381824,hateful
850247110637137920,abusive
848711655647174656,abusive
849095098927378434,abusive
849802791241515008,abusive
848628293834244096,abusive
847425522665611265,normal
847630900938407936,abusive
848184746194731008,abusive
848624200197787649,hateful
849830259751088129,hateful
847455839065526272,abusive
849992369588064257,hateful
848123530323656704,abusive
850087496386056192,abusive
848443174045569024,abusive
848919814773104641,abusive
850533455758741506,abusive
849996513572945920,hateful
849075838658240512,abusive
847847209588715520,abusive
850366996415782912,abusive
850383823976243200,abusive
849598260184571904,normal
848196049835405313,abusive
850204920124809216,abusive
850210414679924737,abusive
848654269192515584,abusive
850795142587928576,abusive
847906596734808067,abusive
848738666973454338,abusive
849371985910124545,abusive
849595718448951296,abusive
848834360010780672,abusive
849783040285036544,abusive
847453385414529024,abusive
850176189163597824,abusive
849327945718124548,abusive
850420465411796995,abusive
848481870715203585,abusive
848885098501951488,spam
850029300447367168,hateful
850356489718030338,hateful
847510247597944835,abusive
850678570301239297,hateful
847914033227243520,abusive
849580321171550208,abusive
849449962198970369,abusive
847713214171197444,abusive
848749060445978624,abusive
850769225987784704,abusive
848181411735629824,abusive
848669549025271809,abusive
848199724066787328,abusive
849117311952879621,hateful
850757771347853312,abusive
848546689489276928,abusive
847611552626757632,abusive
850025492006805504,normal
847648869324173312,abusive
848666646550073344,abusive
848425029494820865,abusive
847559597766225920,abusive
850359866098974721,abusive
849418706253996033,abusive
849961931536564224,abusive
850391730230894593,abusive
850118857226407936,abusive
849855144531345409,abusive
847600089593921536,abusive
849545646872956929,abusive
850330766055813120,hateful
847492505683640320,abusive
849097179281195009,abusive
848921119197339648,hateful
849626127144562689,abusive
850069200852979713,abusive
850058807363457025,abusive
850810443404910593,hateful
850689538397810688,abusive
850172821150019586,abusive
850008651880439808,abusive
848665241458278400,abusive
849122240243277827,abusive
849510871873327105,abusive
847962980767674368,hateful
850573989542055936,abusive
848946326956118016,abusive
848727296194342913,abusive
848529119516217345,abusive
847893296613609474,abusive
848170984674926592,hateful
848213934381256705,abusive
850763450422890501,abusive
847738170275799040,abusive
847491465496350720,normal
849054833608884224,normal
847924070209515522,abusive
848705469057187841,normal
850445182457659392,hateful
850092475028983808,abusive
848029145925799936,abusive
850319680489349120,hateful
848143742695604225,abusive
850773374171193344,abusive
849606829168627712,abusive
850761495898206209,normal
847501305350242304,abusive
849742951119015940,abusive
850124917978693632,abusive
850189686442266624,abusive
849309599828234240,abusive
850755359610470401,abusive
847544934496382976,abusive
849083791050199041,abusive
848178517657432064,abusive
850410784979120128,hateful
848019599660433409,abusive
847976729700429826,abusive
848932485756878849,abusive
849334790822260736,abusive
848159873980403712,abusive
850257097283391492,abusive
850378199439749120,abusive
848777711741005824,abusive
849772961347375104,normal
849165848430366720,abusive
848663526004719620,abusive
849988183672721409,hateful
849252137850646528,abusive
847541549676118016,abusive
849317401233682433,abusive
847932853082099713,abusive
850173278299844608,abusive
848283324934180866,abusive
848757319047331840,abusive
848211887552704514,abusive
848385477182967810,hateful
849966973094166528,abusive
849456706623033344,abusive
848521079064862720,abusive
849925478827917314,abusive
850482469803630592,abusive
850786523305971712,abusive
847753345250992133,abusive
850351561414852608,abusive
850413385455980545,hateful
849174388046000128,abusive
850241196672696321,abusive
848712658085871616,abusive
850572613818744833,abusive
847567860566118400,abusive
848268711983284224,abusive
848364958651994112,abusive
848023546504806400,abusive
848144371845410816,abusive
848362270123974657,hateful
849745975199399936,abusive
847941778565103618,abusive
847668960048726016,abusive
849046260426301440,hateful
848319416911712256,abusive
850780198308118528,abusive
848257190221799425,abusive
849536620701376512,abusive
848760938727657472,abusive
850161995617681409,abusive
850324139025944578,normal
849145346693275648,normal
849005210789957632,normal
849072650978820096,abusive
849664257583132672,abusive
848073735538184193,normal
848952094128254977,abusive
849304759588839425,abusive
850766164154347520,abusive
849051566225084417,hateful
848662351599591424,abusive
849432920725094401,hateful
848359115986489344,abusive
849417586349678592,abusive
849461962115252224,hateful
847739638290595840,normal
847572759504855040,abusive
849050572200312836,normal
849216725333749760,abusive
849520703321890817,normal
850184292546301952,abusive
848044857784492032,abusive
848322382284587009,abusive
850326743709822982,normal
849726895331717120,abusive
848929071581069312,abusive
848412207511592960,spam
847415796057776128,abusive
850110745438179329,hateful
850510693279256576,abusive
847617642760331265,abusive
849259515619028992,abusive
849527904941871104,abusive
847655659936010241,abusive
848022774769647617,abusive
848505300059541504,abusive
849629147043377152,abusive
847916533045133312,abusive
849050626705195008,hateful
849808218666782720,hateful
850161278412877826,hateful
849469021120495617,abusive
848011085240291328,abusive
849780825679900673,abusive
848331332950396928,abusive
850065711175278592,hateful
849811515414724608,normal
850583586113585152,normal
850391986108604417,abusive
847415590541119489,abusive
850516934412165121,normal
848072997340676097,hateful
849008809494409217,hateful
850009406855036928,abusive
850343680284262402,normal
847638379374063618,abusive
850108203673190404,abusive
848157684549525504,abusive
847512973903970304,abusive
849704640329392128,abusive
848867067193425921,hateful
848784875612250112,abusive
850763337210228736,hateful
849644108142522369,abusive
847431306610843649,abusive
850696794577276928,abusive
850685193103036416,abusive
847545249056661505,abusive
850182547724259328,hateful
849029080561405952,abusive
848815145891622912,hateful
848534647638249476,normal
850358054159761409,abusive
850489210054344709,hateful
848572098557747200,abusive
849264062273921024,abusive
848791355824459776,hateful
849657391515918337,hateful
849674583968030724,abusive
848854698186682374,abusive
849858168628883456,abusive
849299575429050368,hateful
849343510742540288,abusive
850482625026424832,normal
849975009376337920,abusive
850607174862680064,abusive
849701377173573632,abusive
849078917277392896,hateful
848187938085195778,abusive
848735345059389440,abusive
847602027362373633,abusive
849790942341201920,abusive
850454544127594496,abusive
848280737048670209,hateful
847420153935536128,hateful
850360100988477440,abusive
849756158961254400,abusive
849520392951799809,abusive
848359296375021570,abusive
847550089287565313,abusive
850694013724352516,abusive
850465155716657152,abusive
849645458691641345,abusive
850006466631217152,hateful
850554213385945088,abusive
850420461221576704,hateful
849764904089341952,abusive
848882552572190720,hateful
848546953696866306,abusive
850758308235530242,normal
850833977678200832,abusive
848249271380062209,abusive
850526837184888832,abusive
850366304372621315,normal
848939066590601216,abusive
848021550028783617,abusive
848648086763294724,hateful
848704974125232128,abusive
847950934726459392,abusive
849599761745403905,abusive
850409451173445632,abusive
850208204260745217,normal
847752145700921344,abusive
849509500331716608,abusive
847995935426793472,abusive
847714485015990272,normal
848487247800397825,normal
848686900839895040,abusive
849650936456896513,abusive
847543596509212672,abusive
850323379857092608,hateful
849282743703928832,abusive
848882623875342336,hateful
850441969616560129,hateful
848360789543079936,abusive
849344651622580224,abusive
848719196989075456,abusive
850386361542733832,abusive
850244547929972736,abusive
848166966540079107,abusive
849159800227192833,normal
849007123400937472,abusive
848665858041950208,abusive
849803831420387329,abusive
849641159534100484,abusive
848331169368297474,abusive
847758181296218112,abusive
847612278220349447,abusive
850487276509564929,abusive
848257550948614145,abusive
848495808370659331,abusive
850292719494864896,abusive
848026188924715009,abusive
848991671585050625,abusive
850191297042403328,abusive
848336278013726722,abusive
850299346520350720,abusive
849964053833428994,
847614891288436737,abusive
847685561095565313,abusive
849028916979404800,abusive
849095094703665153,abusive
850844719290736640,abusive
850199509497896962,abusive
848993219266445312,abusive
849746264614948865,hateful
849806318659448832,abusive
847630645090164740,abusive
848737878410756096,abusive
849028526938443776,abusive
849210299647488000,abusive
849364276749901824,abusive
848743100356804608,abusive
848567098934743044,abusive
848187753514893312,hateful
848013400504389632,hateful
847524059416051712,abusive
850013974431182848,hateful
847571601872826369,abusive
848007419397640193,abusive
849475719411453953,abusive
849369607714611202,abusive
848267831166853120,normal
850157394487382018,abusive
850752402630336512,abusive
848610904262549509,hateful
849302192674787328,abusive
849724382910009344,abusive
850559422707318784,hateful
849679071869120514,abusive
847406849619972096,hateful
847978138999021568,normal
848689161590652928,normal
848390850103181313,abusive
849287281915592704,normal
847825235630067715,abusive
850738393667555332,abusive
847799470028972038,hateful
847959205898211328,abusive
848326614358253568,abusive
848531627735207938,abusive
849591478032539648,abusive
849843526338785280,abusive
847955280008818692,abusive
848759625885171712,abusive
850424856873246720,abusive
848663207220838404,hateful
848049437960273922,normal
848180413491183616,abusive
848288118998421504,abusive
848056773802049536,abusive
847616690657517569,abusive
850213094840074240,hateful
848994896979656706,abusive
848025425569865728,abusive
850014624556646401,abusive
847573770323730434,spam
847534247393058816,abusive
847846941169942528,abusive
850693535598870528,abusive
850783503411228675,hateful
849319833930014721,abusive
849506513983025152,abusive
848430641477799936,abusive
847952482420441089,abusive
848881378162769921,abusive
847489942968127488,hateful
850621016053305344,abusive
848470067918413824,abusive
847586864961798145,normal
850162264061685761,abusive
847506699216863234,normal
850022681806344192,abusive
847455323195559936,abusive
850346603739303938,normal
849605860284407808,abusive
850153477015707649,abusive
850060921288495104,spam
849963642808393729,normal
850466539849568257,hateful
848208154630533124,abusive
850810854455078912,abusive
850743758190657538,normal
848349787858628608,abusive
848974420404129793,abusive
850138964690391041,abusive
849784906733555712,abusive
849230444927348737,hateful
848013111076454400,abusive
847892063479885826,abusive
850080470935248896,abusive
847651931161939968,abusive
848522421229498368,abusive
850765765695373314,abusive
847806810035806209,abusive
850534890248347648,abusive
849406261749788673,abusive
848026662864379904,abusive
850067573479804929,abusive
847857766643499008,abusive
849442215302770689,abusive
848605866920116224,abusive
847447299470917634,hateful
848702914692599815,abusive
849644384983408645,hateful
849125792848109568,abusive
850447694858420225,hateful
849260799105286144,abusive
847500105745743872,abusive
848614272305430528,abusive
849637590210838529,abusive
849962908784230400,abusive
850669829384261633,hateful
850044458662064130,abusive
849667562669518851,spam
850598526220414976,abusive
848742278260719617,abusive
848914500577366017,hateful
848906602681835522,normal
848679195911741440,abusive
848640377657581568,abusive
847978893973782528,abusive
850819305986031616,abusive
847928381937037312,hateful
850161139984072704,abusive
849596771244417024,abusive
847707723818868736,abusive
848589874005495808,hateful
849623673480728576,abusive
850259651618783232,abusive
847849415805210625,hateful
848700637202178048,hateful
847883171534450690,abusive
849249260558315521,hateful
848312865412890624,hateful
849602848753143808,abusive
848973048849944576,hateful
848929801385672706,hateful
847712731830427648,hateful
850462853077315585,abusive
849733606180126721,abusive
847522385892913152,hateful
850422289929834496,abusive
849289509116182529,abusive
850013248846004224,abusive
848451113863045120,abusive
850243612575121409,abusive
850810594433355777,abusive
849549593679462400,abusive
847848585316233216,normal
850181608204374017,hateful
848647935764054016,hateful
847977786660839424,abusive
849778791454982144,spam
850008391821012992,hateful
849176116090687488,normal
847665462011756554,hateful
849469667039170561,abusive
849318693062496258,hateful
847467436345393153,normal
848650456557420544,abusive
848015673800486917,abusive
849608225863475200,abusive
849157501769494528,abusive
849386108093857793,hateful
849026874361733120,abusive
849340318881337345,hateful
847554031945777157,normal
850037718419734529,normal
849447525320937476,abusive
849463761454891008,abusive
849334446855737344,abusive
850745851119104000,abusive
850050758515073029,abusive
850343181191270402,abusive
848924411730296833,abusive
847462633858977794,abusive
850399426799521792,abusive
848698984650743809,abusive
850058530551984129,abusive
850206534936043520,hateful
847880894048325632,abusive
847500911081431040,abusive
848935723730206720,normal
848481849722654721,abusive
849113713252683776,abusive
850373560531132418,normal
848271509563088905,normal
849733958526828544,abusive
849685141026885632,abusive
850365683607187456,abusive
850075240646529024,hateful
849098940884676612,normal
847867929429385216,abusive
849388641482944513,abusive
849095015032918017,abusive
849161020803137536,abusive
849967547680038913,abusive
847683770152923140,abusive
848182359648325632,hateful
850045205231357952,hateful
849445633689886721,abusive
850607376210288640,abusive
849694909544058880,abusive
849532099245821952,abusive
849129337014165504,normal
849529020639313920,abusive
849602127345405952,abusive
848761337173876736,abusive
848365344548823041,abusive
850338898773454849,normal
848333065185316866,abusive
849616958412771328,normal
847423471629905920,abusive
849050320529391621,hateful
848408373901111297,abusive
848042433480970240,abusive
848031868020764672,abusive
850747088476545026,hateful
849629751027404800,hateful
850091875247816705,abusive
849645852960456704,hateful
847482401609711616,normal
848384562862346240,hateful
849877911247048704,normal
850451746556194816,abusive
849766778930700289,abusive
849017286166032385,abusive
850756722763366401,abusive
850719372515717125,abusive
849083426175111168,abusive
850186855287058433,abusive
848270146418298880,abusive
849664735729643524,abusive
848817062705287168,abusive
848259031508570112,normal
849999994828476416,normal
849662697293529089,abusive
847869695264993280,abusive
848413268641185792,abusive
849361600784064512,abusive
849125318891892736,hateful
849301286721859584,abusive
847425891739156480,abusive
849041852233809920,abusive
850551189305520129,abusive
847684336363032576,abusive
850658005645275136,abusive
849620464834138118,abusive
848720463689908225,abusive
849789470127910912,abusive
850323207911604224,abusive
848189179590844417,hateful
850664599095562240,hateful
848212957070852096,abusive
847822433818206209,abusive
850192165246345216,abusive
848643942811938816,abusive
849476977694298113,abusive
847870370518622208,abusive
849266352326152193,abusive
848024486037401601,abusive
850157167994863616,abusive
849187172255191040,abusive
848418591229657088,abusive
847934480472055810,hateful
848144812247326720,abusive
849771073931489281,hateful
849161754772779008,abusive
847863718360866817,abusive
848016458122657792,abusive
847978365478940672,abusive
849720087946854402,abusive
849665813678243840,abusive
848308960511746048,abusive
850355919258963968,abusive
850383345833971712,normal
848812394453139457,normal
849861800912932864,abusive
848069532862361601,normal
848982200846516224,abusive
849813767730974720,abusive
848569607141150721,abusive
850203439535501313,abusive
850444662380929025,abusive
847818520536768512,abusive
848682253584666624,hateful
848060255053373440,abusive
848971891230617600,abusive
849417133377409026,hateful
850348059150217220,spam
849769803053056000,abusive
847666032428830720,abusive
847671430485467136,abusive
847865412847095808,abusive
849408958666334208,abusive
850528858801655808,abusive
849472175220412417,abusive
849387081172430850,abusive
849672553903927298,abusive
849704564857155586,abusive
849402197444001795,abusive
849319649347072001,hateful
850087626430451713,hateful
847971398744248321,abusive
847837692729729025,normal
849232978278580228,hateful
849385139230691330,abusive
850778004661968898,normal
850379994597601281,abusive
850058132084609024,abusive
850411296663195654,abusive
847851294853300226,abusive
850554406307192833,normal
849449676982112256,abusive
849104485767098368,normal
849494400833138689,abusive
849758184826961920,abusive
847855170356748288,hateful
847529679783211010,abusive
848201657645015041,abusive
849675926124339201,hateful
850138587207090176,hateful
849429758236663808,abusive
849413895383126019,hateful
849641339918659585,abusive
847897092450156544,abusive
847952352409780225,hateful
847593764591996928,hateful
848712624535740417,hateful
849768037259653120,abusive
850799735346798595,abusive
849945666025644032,abusive
848625416549974016,abusive
848517509686980608,abusive
848303335937540096,hateful
848588301170651136,abusive
847849436759769088,abusive
848676310259990531,normal
847593273828966400,abusive
848584379488235521,normal
850633208916045824,abusive
850005812315598850,abusive
848678017316659200,abusive
849112685639639040,abusive
850094354094063616,abusive
848221886756646912,abusive
848934654220656641,hateful
848370184754745371,normal
848986646796226562,abusive
847976918423130112,abusive
848581795813765120,abusive
848976056182861830,abusive
848279461963476992,abusive
849409617205501952,spam
847575326414716928,abusive
849240142158155776,spam
848155956500365313,abusive
850417537779200001,abusive
849315694122500096,abusive
847803072906543106,abusive
850508935895306240,abusive
848695880878247937,hateful
848395447051853825,abusive
848838021612937216,normal
849818868000444416,abusive
847822815516659712,abusive
849278599718817792,abusive
850356284180144132,hateful
850133386287079424,abusive
849476658960756742,abusive
850148783568506880,abusive
849268277536751616,abusive
848914060179636225,abusive
848230774507786241,abusive
848647616997052416,abusive
850406003480829952,abusive
849486620424376320,abusive
848883311707648000,abusive
847989786547769344,abusive
850448659540054021,hateful
848693657880416261,abusive
849972694116388865,hateful
848918380316958720,abusive
848949233608798209,spam
850027010332258305,abusive
848235052697661441,abusive
848870846240313344,abusive
847438269138784256,normal
850191041194074113,abusive
849786257282564096,abusive
850758022989312000,hateful
850170753324654592,abusive
848026000185335809,abusive
849336057468473344,abusive
848595364357722112,hateful
850299027740663808,abusive
848578192889847808,abusive
847978432596234240,abusive
850006894454427648,hateful
849588705568444416,spam
849880666867105792,abusive
847593345140568066,hateful
848110427342950400,abusive
850457165580185600,abusive
847509022861332480,abusive
849117437761122304,hateful
848019356411981825,abusive
850740398557450241,abusive
847919108356231174,abusive
848670920550100995,normal
848982263756869632,abusive
850081959929892865,hateful
849991274870575104,abusive
850361577404592129,abusive
848939066598936576,abusive
850735059199983621,hateful
849994454178164736,hateful
849540366244220928,abusive
848024699934322688,hateful
850841145722753025,abusive
850094802880409600,abusive
848304724285816833,abusive
848788453349146624,normal
848712217679851520,abusive
850188079994470400,hateful
850818047690424320,abusive
848965889202540546,abusive
847863999400202241,abusive
848693712389644289,abusive
849576596629577729,abusive
849921871730618368,abusive
850226923456274432,abusive
848139196057497600,abusive
850773395142836225,abusive
849706162849296384,hateful
848702692432240640,abusive
848719536740331521,hateful
849475237062356993,abusive
850282636392005634,spam
849810139679002624,abusive
849354000696737794,abusive
847584046364344322,abusive
848009139074859009,abusive
847867136710250498,abusive
848266413479534592,abusive
847611485513687041,hateful
850299543656828928,abusive
847906043095126016,abusive
850420310218350592,abusive
847654414198292480,abusive
847936611191058433,hateful
850438773565468674,abusive
849203290999058432,abusive
847934312691400704,abusive
849011850360520704,abusive
848465781348327424,spam
847925290760318976,abusive
848145512700272640,abusive
847754188302016512,abusive
850418775119867904,abusive
847832781170376704,abusive
849514625800572928,hateful
848931906951327744,abusive
849267300276604928,abusive
850379885545705472,hateful
850128726427787264,normal
849572578498940929,normal
850188130330312704,abusive
849339538761818112,abusive
848724003669913601,abusive
849732029134495744,abusive
847467696362971137,abusive
849494665078460416,hateful
849683056436891648,abusive
849662189799698433,normal
850528296798273536,abusive
848239746124050434,normal
847542740875268097,abusive
847646159808024576,abusive
848712888781086720,abusive
848456553862766594,normal
849666656725073920,abusive
850173928408588290,abusive
848622652499660800,abusive
847737746634317824,abusive
849998828803641344,hateful
850678868109402113,abusive
848751061120712708,abusive
848175673910861825,abusive
850282632206327808,normal
848996444686000128,abusive
848396856367472644,normal
849595005413060608,spam
847408590251991041,hateful
849690362918711310,abusive
848718542681899010,abusive
849786513139302402,normal
849879203088650245,abusive
850206065195077632,normal
848043083593916416,hateful
847873486907420672,abusive
849498804864864256,hateful
